timestamp,frame_id,current_count,avg_count,low_stock_alert,fps,event_type
2026-02-25T18:47:48.288087,2036,0,0.0,1,12.24,periodic
2026-02-25T18:47:49.310077,2050,0,0.0,1,13.73,periodic
2026-02-25T18:47:50.341390,2064,0,0.0,1,12.58,periodic
2026-02-25T18:47:51.394523,2078,0,0.0,1,12.94,periodic
2026-02-25T18:47:52.412677,2091,0,0.0,1,11.58,periodic
2026-02-25T18:47:53.481243,2105,0,0.0,1,12.04,periodic
2026-02-25T18:47:54.525795,2119,0,0.0,1,13.21,periodic
2026-02-25T18:47:55.525909,2133,0,0.0,1,14.3,periodic
2026-02-25T18:47:56.548325,2147,0,0.0,1,13.05,periodic
2026-02-25T18:47:57.557917,2161,0,0.0,1,14.14,periodic
2026-02-25T18:47:58.598168,2175,0,0.0,1,13.01,periodic
2026-02-25T18:47:59.650176,2189,0,0.0,1,13.48,periodic
2026-02-25T18:48:00.701087,2203,0,0.0,1,13.61,periodic
2026-02-25T18:48:01.739373,2217,0,0.0,1,11.72,periodic
2026-02-25T18:48:02.776593,2231,0,0.0,1,12.78,periodic
2026-02-25T18:48:03.817175,2245,0,0.0,1,14.11,periodic
2026-02-25T18:48:04.855399,2259,0,0.0,1,14.69,periodic
2026-02-25T18:48:05.888213,2273,0,0.0,1,14.41,periodic
2026-02-25T18:48:06.959499,2287,0,0.0,1,13.46,periodic
2026-02-25T18:48:08.008948,2301,0,0.0,1,15.08,periodic
2026-02-25T18:48:09.014829,2315,0,0.0,1,14.09,periodic
2026-02-25T18:48:10.062861,2329,0,0.0,1,14.71,periodic
2026-02-25T18:48:11.091910,2343,0,0.0,1,12.8,periodic
2026-02-25T18:48:12.158698,2357,0,0.0,1,12.32,periodic
2026-02-25T18:48:13.188345,2371,0,0.0,1,14.51,periodic
2026-02-25T18:48:14.225615,2385,0,0.0,1,14.12,periodic
2026-02-25T18:48:15.261911,2399,0,0.0,1,11.87,periodic
2026-02-25T18:48:16.309528,2413,0,0.0,1,13.13,periodic
2026-02-25T18:48:17.332524,2427,0,0.0,1,13.66,periodic
2026-02-25T18:48:18.373722,2441,0,0.0,1,14.02,periodic
2026-02-25T18:48:19.397872,2455,0,0.0,1,14.19,periodic
2026-02-25T18:48:20.421411,2468,0,0.0,1,14.43,periodic
2026-02-25T18:48:21.472155,2482,0,0.0,1,14.06,periodic
2026-02-25T18:48:22.512277,2496,0,0.0,1,13.9,periodic
2026-02-25T18:48:23.530430,2510,0,0.0,1,14.22,periodic
2026-02-25T18:48:24.585123,2524,0,0.0,1,13.26,periodic
2026-02-25T18:48:25.624763,2538,0,0.0,1,13.1,periodic
2026-02-25T18:48:26.635422,2552,0,0.0,1,14.02,periodic
2026-02-25T18:48:27.654387,2566,0,0.0,1,14.02,periodic
2026-02-25T18:48:28.669180,2580,0,0.0,1,12.49,periodic
2026-02-25T18:48:29.716458,2594,0,0.0,1,14.32,periodic
2026-02-25T18:48:30.737308,2608,0,0.0,1,10.79,periodic
2026-02-25T18:48:31.760061,2622,0,0.0,1,15.83,periodic
2026-02-25T18:48:32.807791,2637,0,0.0,1,13.86,periodic
2026-02-25T18:48:33.817098,2650,0,0.0,1,12.91,periodic
2026-02-25T18:48:34.832764,2664,0,0.0,1,15.64,periodic
2026-02-25T18:48:35.878376,2678,0,0.0,1,12.51,periodic
2026-02-25T18:48:36.958701,2693,0,0.0,1,11.26,periodic
2026-02-25T18:48:37.975721,2707,0,0.0,1,14.26,periodic
2026-02-25T18:48:38.996662,2721,0,0.0,1,12.36,periodic
2026-02-25T18:48:40.070864,2735,0,0.0,1,13.41,periodic
2026-02-25T18:48:41.107949,2749,0,0.0,1,14.03,periodic
2026-02-25T18:48:42.131660,2762,0,0.0,1,11.62,periodic
2026-02-25T18:48:43.170777,2775,0,0.0,1,12.77,periodic
2026-02-25T18:48:44.256256,2789,0,0.0,1,10.43,periodic
2026-02-25T18:48:45.263910,2803,0,0.0,1,13.71,periodic
2026-02-25T18:48:46.291653,2816,0,0.0,1,14.3,periodic
2026-02-25T18:48:47.299389,2829,0,0.0,1,14.39,periodic
2026-02-25T18:48:48.317643,2843,0,0.0,1,13.66,periodic
2026-02-25T18:48:49.340108,2857,0,0.0,1,13.33,periodic
